dataset,protocol,msg,qtype,w_query,x,application/cbor+dns t7 decode,application/cbor+dns t7 encode
moniotr,dns,r,A,False,7.2e-05,15,7
moniotr,dns,r,A,False,7.3e-05,14,13
moniotr,dns,r,A,False,7.4e-05,4,22
moniotr,dns,r,A,False,7.5e-05,5,16
moniotr,dns,r,A,False,7.6e-05,4,12
moniotr,dns,r,A,False,7.7e-05,,15
moniotr,dns,r,A,False,7.8e-05,,4
moniotr,dns,r,A,False,7.9e-05,,3
moniotr,dns,r,A,False,8e-05,,2
moniotr,dns,r,A,False,8.1e-05,,2
moniotr,dns,r,A,False,8.2e-05,,2
moniotr,dns,r,A,False,0.000104,,2
moniotr,dns,r,A,False,0.000105,,1
moniotr,dns,r,A,False,0.000106,,1
moniotr,dns,r,A,False,0.000107,,1
moniotr,dns,r,A,False,0.00011,,4
moniotr,dns,r,A,False,0.000111,3,9
moniotr,dns,r,A,False,0.000112,,11
moniotr,dns,r,A,False,0.000113,,14
moniotr,dns,r,A,False,0.000114,,17
moniotr,dns,r,A,False,0.000115,,8
moniotr,dns,r,A,False,0.000116,,5
moniotr,dns,r,A,False,0.000117,,3
moniotr,dns,r,A,False,0.000118,,7
moniotr,dns,r,A,False,0.000119,,2
moniotr,dns,r,A,False,0.00012,,1
moniotr,dns,r,A,False,0.000123,,1
moniotr,dns,r,A,False,0.000125,,3
moniotr,dns,r,A,False,0.000126,,8
moniotr,dns,r,A,False,0.000127,,6
moniotr,dns,r,A,False,0.000128,,6
moniotr,dns,r,A,False,0.000129,,2
moniotr,dns,r,A,False,0.00013,,5
moniotr,dns,r,A,False,0.000131,,8
moniotr,dns,r,A,False,0.000132,,4
moniotr,dns,r,A,False,0.000133,,1
moniotr,dns,r,A,False,0.000134,,1
moniotr,dns,r,A,False,0.000177,1,
moniotr,dns,r,A,False,0.00018,2,
moniotr,dns,r,A,False,0.000181,1,
moniotr,dns,r,A,False,0.000182,4,
moniotr,dns,r,A,False,0.000183,5,
moniotr,dns,r,A,False,0.000184,8,
moniotr,dns,r,A,False,0.000185,5,
moniotr,dns,r,A,False,0.000186,12,
moniotr,dns,r,A,False,0.000187,10,
moniotr,dns,r,A,False,0.000188,4,
moniotr,dns,r,A,False,0.000189,4,
moniotr,dns,r,A,False,0.00019,5,
moniotr,dns,r,A,False,0.000191,6,
moniotr,dns,r,A,False,0.000192,4,
moniotr,dns,r,A,False,0.000194,4,
moniotr,dns,r,A,False,0.000198,4,
moniotr,dns,r,A,False,0.0002,1,
moniotr,dns,r,A,False,0.000201,1,
moniotr,dns,r,A,False,0.000202,1,
moniotr,dns,r,A,False,0.000204,2,
moniotr,dns,r,A,False,0.000219,1,
moniotr,dns,r,A,False,0.00022,3,
moniotr,dns,r,A,False,0.000221,1,
moniotr,dns,r,A,False,0.000222,9,
moniotr,dns,r,A,False,0.000223,5,
moniotr,dns,r,A,False,0.000224,4,
moniotr,dns,r,A,False,0.000225,3,
moniotr,dns,r,A,False,0.000226,1,
moniotr,dns,r,A,False,0.000227,1,
moniotr,dns,r,A,False,0.00023,1,
moniotr,dns,r,A,False,0.000231,3,
moniotr,dns,r,A,False,0.000232,6,
moniotr,dns,r,A,False,0.000233,4,
moniotr,dns,r,A,False,0.000234,1,
moniotr,dns,r,A,False,0.000236,1,
moniotr,dns,r,AAAA,True,7e-05,,26
moniotr,dns,r,AAAA,True,7.1e-05,,31
moniotr,dns,r,AAAA,True,7.2e-05,,8
moniotr,dns,r,AAAA,True,7.3e-05,,3
moniotr,dns,r,AAAA,True,7.4e-05,,10
moniotr,dns,r,AAAA,True,7.5e-05,,6
moniotr,dns,r,AAAA,True,7.6e-05,,6
moniotr,dns,r,AAAA,True,7.7e-05,,27
moniotr,dns,r,AAAA,True,7.8e-05,,57
moniotr,dns,r,AAAA,True,7.9e-05,,48
moniotr,dns,r,AAAA,True,8e-05,,39
moniotr,dns,r,AAAA,True,8.1e-05,,25
moniotr,dns,r,AAAA,True,8.2e-05,,21
moniotr,dns,r,AAAA,True,8.3e-05,,15
moniotr,dns,r,AAAA,True,8.4e-05,,19
moniotr,dns,r,AAAA,True,8.5e-05,,25
moniotr,dns,r,AAAA,True,8.6e-05,,10
moniotr,dns,r,AAAA,True,8.7e-05,,4
moniotr,dns,r,AAAA,True,8.9e-05,,1
moniotr,dns,r,AAAA,True,9e-05,,1
moniotr,dns,r,AAAA,True,9.4e-05,14,
moniotr,dns,r,AAAA,True,9.5e-05,39,
moniotr,dns,r,AAAA,True,9.6e-05,8,
moniotr,dns,r,AAAA,True,9.7e-05,4,
moniotr,dns,r,AAAA,True,9.8e-05,3,
moniotr,dns,r,AAAA,True,9.9e-05,2,
moniotr,dns,r,AAAA,True,0.000101,7,
moniotr,dns,r,AAAA,True,0.000102,4,
moniotr,dns,r,AAAA,True,0.000103,10,
moniotr,dns,r,AAAA,True,0.000104,24,1
moniotr,dns,r,AAAA,True,0.000105,48,
moniotr,dns,r,AAAA,True,0.000106,37,
moniotr,dns,r,AAAA,True,0.000107,36,
moniotr,dns,r,AAAA,True,0.000108,39,
moniotr,dns,r,AAAA,True,0.000109,18,2
moniotr,dns,r,AAAA,True,0.00011,12,2
moniotr,dns,r,AAAA,True,0.000111,10,4
moniotr,dns,r,AAAA,True,0.000112,11,5
moniotr,dns,r,AAAA,True,0.000113,17,1
moniotr,dns,r,AAAA,True,0.000114,16,
moniotr,dns,r,AAAA,True,0.000115,10,1
moniotr,dns,r,AAAA,True,0.000116,1,1
moniotr,dns,r,AAAA,True,0.000117,3,
moniotr,dns,r,AAAA,True,0.000118,5,
moniotr,dns,r,AAAA,True,0.00012,4,2
moniotr,dns,r,AAAA,True,0.000121,,4
moniotr,dns,r,AAAA,True,0.000122,,2
moniotr,dns,r,AAAA,True,0.000123,1,1
moniotr,dns,r,AAAA,True,0.000124,,2
moniotr,dns,r,AAAA,True,0.000126,,1
moniotr,dns,r,AAAA,True,0.000127,,1
moniotr,dns,r,AAAA,True,0.000129,,1
moniotr,dns,r,AAAA,True,0.000204,1,
moniotr,dns,r,AAAA,True,0.000207,1,
moniotr,dns,r,AAAA,True,0.000208,1,
moniotr,dns,r,AAAA,True,0.000209,3,
moniotr,dns,r,AAAA,True,0.00021,5,
moniotr,dns,r,AAAA,True,0.000211,2,
moniotr,dns,r,AAAA,True,0.000212,1,
moniotr,dns,r,AAAA,True,0.000217,1,
moniotr,dns,r,AAAA,True,0.000218,1,
moniotr,dns,r,AAAA,True,0.000224,1,
moniotr,dns,r,AAAA,True,0.000226,1,
moniotr,dns,r,AAAA,True,0.000228,3,
moniotr,dns,r,AAAA,True,0.000229,1,
moniotr,dns,r,AAAA,True,0.00023,1,
moniotr,dns,r,AAAA,True,0.000232,1,
moniotr,dns,r,AAAA,True,0.000235,1,
moniotr,dns,r,AAAA,True,0.000236,1,
moniotr,dns,r,AAAA,True,0.000237,1,
moniotr,dns,r,AAAA,True,0.000238,1,
moniotr,dns,r,AAAA,True,0.000243,1,
moniotr,dns,r,AAAA,True,0.000246,1,
moniotr,dns,r,AAAA,False,8e-05,1,
moniotr,dns,r,AAAA,False,8.1e-05,3,
moniotr,dns,r,AAAA,False,8.2e-05,2,1
moniotr,dns,r,AAAA,False,8.3e-05,3,
moniotr,dns,r,AAAA,False,8.4e-05,4,1
moniotr,dns,r,AAAA,False,8.5e-05,1,4
moniotr,dns,r,AAAA,False,8.6e-05,3,3
moniotr,dns,r,AAAA,False,8.7e-05,,3
moniotr,dns,r,AAAA,False,8.8e-05,,2
moniotr,dns,r,AAAA,False,8.9e-05,,3
moniotr,dns,r,PTR,True,6.8e-05,,2
moniotr,dns,r,PTR,True,7.7e-05,,2
moniotr,dns,r,PTR,True,7.8e-05,,1
moniotr,dns,r,PTR,True,7.9e-05,,1
moniotr,dns,r,PTR,True,0.00015,1,
moniotr,dns,r,PTR,True,0.00016,1,
moniotr,dns,r,PTR,True,0.000172,1,
moniotr,dns,r,PTR,True,0.000174,2,
moniotr,dns,r,PTR,True,0.000177,1,
yourthings,llmnr,q,PTR,False,2.7e-05,,3
yourthings,llmnr,q,PTR,False,2.8e-05,,37
yourthings,llmnr,q,PTR,False,2.9e-05,,90
yourthings,llmnr,q,PTR,False,3e-05,5,62
yourthings,llmnr,q,PTR,False,3.1e-05,31,30
yourthings,llmnr,q,PTR,False,3.2e-05,87,3
yourthings,llmnr,q,PTR,False,3.3e-05,56,
yourthings,llmnr,q,PTR,False,3.4e-05,35,
yourthings,llmnr,q,PTR,False,3.5e-05,11,
yourthings,mdns,q,A,False,2.4e-05,2,76
yourthings,mdns,q,A,False,2.5e-05,40,354
yourthings,mdns,q,A,False,2.6e-05,327,380
yourthings,mdns,q,A,False,2.7e-05,340,1907
yourthings,mdns,q,A,False,2.8e-05,995,5921
yourthings,mdns,q,A,False,2.9e-05,4811,4646
yourthings,mdns,q,A,False,3e-05,5747,1853
yourthings,mdns,q,A,False,3.1e-05,2708,548
yourthings,mdns,q,A,False,3.2e-05,708,97
yourthings,mdns,q,A,False,3.3e-05,106,12
yourthings,mdns,q,A,False,3.4e-05,15,3
yourthings,mdns,q,A,False,3.5e-05,1,2
yourthings,mdns,q,A,False,3.6e-05,3,1
yourthings,mdns,q,A,False,3.7e-05,1,
yourthings,mdns,q,A,False,3.9e-05,1,
yourthings,mdns,q,A,False,4e-05,,1
yourthings,mdns,q,A,False,4.1e-05,,1
yourthings,mdns,q,A,False,4.2e-05,1,1
yourthings,mdns,q,A,False,4.3e-05,,1
yourthings,mdns,q,A,False,4.6e-05,1,
yourthings,mdns,q,A,False,5.9e-05,,1
yourthings,mdns,q,A,False,6e-05,1,
yourthings,mdns,q,A,False,6.6e-05,,1
yourthings,mdns,q,A,False,7.2e-05,,1
yourthings,mdns,q,A,False,8.8e-05,,1
yourthings,mdns,q,AAAA,False,2.2e-05,11,
yourthings,mdns,q,AAAA,False,2.3e-05,16,10
yourthings,mdns,q,AAAA,False,2.4e-05,13,297
yourthings,mdns,q,AAAA,False,2.5e-05,133,1037
yourthings,mdns,q,AAAA,False,2.6e-05,669,1859
yourthings,mdns,q,AAAA,False,2.7e-05,1366,3989
yourthings,mdns,q,AAAA,False,2.8e-05,2748,3515
yourthings,mdns,q,AAAA,False,2.9e-05,4248,1956
yourthings,mdns,q,AAAA,False,3e-05,2794,627
yourthings,mdns,q,AAAA,False,3.1e-05,1175,177
yourthings,mdns,q,AAAA,False,3.2e-05,267,30
yourthings,mdns,q,AAAA,False,3.3e-05,40,12
yourthings,mdns,q,AAAA,False,3.4e-05,23,4
yourthings,mdns,q,AAAA,False,3.5e-05,12,2
yourthings,mdns,q,AAAA,False,3.6e-05,3,3
yourthings,mdns,q,AAAA,False,3.7e-05,1,
yourthings,mdns,q,AAAA,False,3.8e-05,1,
yourthings,mdns,q,AAAA,False,3.9e-05,,2
yourthings,mdns,q,AAAA,False,4e-05,2,2
yourthings,mdns,q,AAAA,False,4.1e-05,,1
yourthings,mdns,q,AAAA,False,4.2e-05,,4
yourthings,mdns,q,AAAA,False,4.3e-05,,1
yourthings,mdns,q,AAAA,False,4.4e-05,,2
yourthings,mdns,q,AAAA,False,4.5e-05,,18
yourthings,mdns,q,AAAA,False,4.6e-05,,23
yourthings,mdns,q,AAAA,False,4.7e-05,,24
yourthings,mdns,q,AAAA,False,4.8e-05,,28
yourthings,mdns,q,AAAA,False,4.9e-05,,12
yourthings,mdns,q,AAAA,False,5e-05,,9
yourthings,mdns,q,AAAA,False,5.1e-05,,3
yourthings,mdns,q,AAAA,False,6.6e-05,4,
yourthings,mdns,q,AAAA,False,7e-05,16,
yourthings,mdns,q,AAAA,False,7.1e-05,13,
yourthings,mdns,q,AAAA,False,7.2e-05,11,
yourthings,mdns,q,AAAA,False,7.3e-05,9,
yourthings,mdns,q,AAAA,False,7.4e-05,6,
yourthings,mdns,q,AAAA,False,7.5e-05,13,
yourthings,mdns,q,AAAA,False,7.6e-05,27,
yourthings,mdns,q,AAAA,False,7.7e-05,14,
yourthings,mdns,q,AAAA,False,7.8e-05,5,
yourthings,mdns,q,AAAA,False,7.9e-05,1,
yourthings,mdns,q,AAAA,False,8e-05,3,
yourthings,mdns,q,AAAA,False,8.3e-05,1,
yourthings,mdns,q,AAAA,False,8.5e-05,,1
yourthings,mdns,q,AAAA,False,8.8e-05,1,
yourthings,mdns,q,AAAA,False,9.7e-05,1,
yourthings,mdns,q,AAAA,False,0.000133,1,
yourthings,mdns,q,TXT,False,2.4e-05,,3
yourthings,mdns,q,TXT,False,2.5e-05,1,17
yourthings,mdns,q,TXT,False,2.6e-05,8,25
yourthings,mdns,q,TXT,False,2.7e-05,20,63
yourthings,mdns,q,TXT,False,2.8e-05,31,150
yourthings,mdns,q,TXT,False,2.9e-05,88,189
yourthings,mdns,q,TXT,False,3e-05,109,160
yourthings,mdns,q,TXT,False,3.1e-05,115,88
yourthings,mdns,q,TXT,False,3.2e-05,96,101
yourthings,mdns,q,TXT,False,3.3e-05,40,42
yourthings,mdns,q,TXT,False,3.4e-05,63,21
yourthings,mdns,q,TXT,False,3.5e-05,68,4
yourthings,mdns,q,TXT,False,3.6e-05,79,
yourthings,mdns,q,TXT,False,3.7e-05,83,
yourthings,mdns,q,TXT,False,3.8e-05,41,
yourthings,mdns,q,TXT,False,3.9e-05,9,
yourthings,mdns,q,TXT,False,4e-05,9,
yourthings,mdns,q,TXT,False,4.1e-05,4,
yourthings,mdns,q,TXT,False,4.4e-05,,1
yourthings,mdns,q,TXT,False,4.6e-05,,3
yourthings,mdns,q,TXT,False,4.7e-05,,1
yourthings,mdns,q,TXT,False,7.4e-05,2,
yourthings,mdns,q,TXT,False,7.5e-05,2,
yourthings,mdns,q,PTR,False,2.1e-05,1,
yourthings,mdns,q,PTR,False,2.2e-05,10,53
yourthings,mdns,q,PTR,False,2.3e-05,1228,1650
yourthings,mdns,q,PTR,False,2.4e-05,3298,3051
yourthings,mdns,q,PTR,False,2.5e-05,8532,10921
yourthings,mdns,q,PTR,False,2.6e-05,35192,42921
yourthings,mdns,q,PTR,False,2.7e-05,48677,42218
yourthings,mdns,q,PTR,False,2.8e-05,21644,18085
yourthings,mdns,q,PTR,False,2.9e-05,4641,6878
yourthings,mdns,q,PTR,False,3e-05,702,5186
yourthings,mdns,q,PTR,False,3.1e-05,879,3830
yourthings,mdns,q,PTR,False,3.2e-05,3444,1469
yourthings,mdns,q,PTR,False,3.3e-05,4516,396
yourthings,mdns,q,PTR,False,3.4e-05,2914,68
yourthings,mdns,q,PTR,False,3.5e-05,896,25
yourthings,mdns,q,PTR,False,3.6e-05,149,8
yourthings,mdns,q,PTR,False,3.7e-05,33,10
yourthings,mdns,q,PTR,False,3.8e-05,10,13
yourthings,mdns,q,PTR,False,3.9e-05,5,4
yourthings,mdns,q,PTR,False,4e-05,6,515
yourthings,mdns,q,PTR,False,4.1e-05,3,1411
yourthings,mdns,q,PTR,False,4.2e-05,4,1034
yourthings,mdns,q,PTR,False,4.3e-05,,1038
yourthings,mdns,q,PTR,False,4.4e-05,1,2076
yourthings,mdns,q,PTR,False,4.5e-05,3,6175
yourthings,mdns,q,PTR,False,4.6e-05,,18272
yourthings,mdns,q,PTR,False,4.7e-05,3,19965
yourthings,mdns,q,PTR,False,4.8e-05,2,12079
yourthings,mdns,q,PTR,False,4.9e-05,,7891
yourthings,mdns,q,PTR,False,5e-05,1,3561
yourthings,mdns,q,PTR,False,5.1e-05,1,1871
yourthings,mdns,q,PTR,False,5.2e-05,,1081
yourthings,mdns,q,PTR,False,5.3e-05,1,420
yourthings,mdns,q,PTR,False,5.4e-05,1,133
yourthings,mdns,q,PTR,False,5.5e-05,3,50
yourthings,mdns,q,PTR,False,5.6e-05,,19
yourthings,mdns,q,PTR,False,5.7e-05,3,21
yourthings,mdns,q,PTR,False,5.8e-05,,9
yourthings,mdns,q,PTR,False,5.9e-05,,7
yourthings,mdns,q,PTR,False,6e-05,1,14
yourthings,mdns,q,PTR,False,6.1e-05,3,6
yourthings,mdns,q,PTR,False,6.2e-05,47,3
yourthings,mdns,q,PTR,False,6.3e-05,800,9
yourthings,mdns,q,PTR,False,6.4e-05,1115,6
yourthings,mdns,q,PTR,False,6.5e-05,598,5
yourthings,mdns,q,PTR,False,6.6e-05,470,3
yourthings,mdns,q,PTR,False,6.7e-05,660,2
yourthings,mdns,q,PTR,False,6.8e-05,905,3
yourthings,mdns,q,PTR,False,6.9e-05,1628,2
yourthings,mdns,q,PTR,False,7e-05,3460,2
yourthings,mdns,q,PTR,False,7.1e-05,8305,2
yourthings,mdns,q,PTR,False,7.2e-05,13840,1
yourthings,mdns,q,PTR,False,7.3e-05,14295,2
yourthings,mdns,q,PTR,False,7.4e-05,9545,2
yourthings,mdns,q,PTR,False,7.5e-05,6964,1
yourthings,mdns,q,PTR,False,7.6e-05,5489,
yourthings,mdns,q,PTR,False,7.7e-05,3509,
yourthings,mdns,q,PTR,False,7.8e-05,2053,
yourthings,mdns,q,PTR,False,7.9e-05,1375,
yourthings,mdns,q,PTR,False,8e-05,1158,
yourthings,mdns,q,PTR,False,8.1e-05,722,1
yourthings,mdns,q,PTR,False,8.2e-05,363,1
yourthings,mdns,q,PTR,False,8.3e-05,156,1
yourthings,mdns,q,PTR,False,8.4e-05,74,1
yourthings,mdns,q,PTR,False,8.5e-05,42,
yourthings,mdns,q,PTR,False,8.6e-05,24,
yourthings,mdns,q,PTR,False,8.7e-05,22,
yourthings,mdns,q,PTR,False,8.8e-05,8,
yourthings,mdns,q,PTR,False,8.9e-05,9,
yourthings,mdns,q,PTR,False,9e-05,5,
yourthings,mdns,q,PTR,False,9.1e-05,,1
yourthings,mdns,q,PTR,False,9.2e-05,4,2
yourthings,mdns,q,PTR,False,9.3e-05,3,
yourthings,mdns,q,PTR,False,9.4e-05,5,2
yourthings,mdns,q,PTR,False,9.5e-05,1,
yourthings,mdns,q,PTR,False,9.6e-05,3,1
yourthings,mdns,q,PTR,False,9.8e-05,2,2
yourthings,mdns,q,PTR,False,9.9e-05,3,1
yourthings,mdns,q,PTR,False,0.000101,5,
yourthings,mdns,q,PTR,False,0.000102,5,
yourthings,mdns,q,PTR,False,0.000103,2,
yourthings,mdns,q,PTR,False,0.000104,,1
yourthings,mdns,q,PTR,False,0.000105,1,
yourthings,mdns,q,PTR,False,0.000106,,2
yourthings,mdns,q,PTR,False,0.000107,1,
yourthings,mdns,q,PTR,False,0.000109,1,
yourthings,mdns,q,PTR,False,0.00011,,2
yourthings,mdns,q,PTR,False,0.000111,,1
yourthings,mdns,q,PTR,False,0.000113,,1
yourthings,mdns,q,PTR,False,0.000114,2,
yourthings,mdns,q,PTR,False,0.000117,1,1
yourthings,mdns,q,PTR,False,0.000118,1,
yourthings,mdns,q,PTR,False,0.000119,1,
yourthings,mdns,q,PTR,False,0.00012,3,
yourthings,mdns,q,PTR,False,0.000123,,1
yourthings,mdns,q,PTR,False,0.000126,,1
yourthings,mdns,q,PTR,False,0.000127,1,1
yourthings,mdns,q,PTR,False,0.000128,,1
yourthings,mdns,q,PTR,False,0.000129,1,
yourthings,mdns,q,PTR,False,0.000134,3,1
yourthings,mdns,q,PTR,False,0.000135,1,
yourthings,mdns,q,PTR,False,0.000137,1,1
yourthings,mdns,q,PTR,False,0.00014,1,1
yourthings,mdns,q,PTR,False,0.000141,1,
yourthings,mdns,q,PTR,False,0.000142,1,
yourthings,mdns,q,PTR,False,0.000144,1,
yourthings,mdns,q,PTR,False,0.000146,,1
yourthings,mdns,q,PTR,False,0.000148,1,1
yourthings,mdns,q,PTR,False,0.000151,1,1
yourthings,mdns,q,PTR,False,0.000153,,1
yourthings,mdns,q,PTR,False,0.000156,1,
yourthings,mdns,q,PTR,False,0.000159,1,
yourthings,mdns,q,PTR,False,0.000162,1,
yourthings,mdns,q,PTR,False,0.00017,1,1
yourthings,mdns,q,PTR,False,0.000173,1,
yourthings,mdns,q,PTR,False,0.000174,,1
yourthings,mdns,q,PTR,False,0.000176,1,
yourthings,mdns,q,PTR,False,0.000178,1,
yourthings,mdns,q,PTR,False,0.000181,,1
yourthings,mdns,q,PTR,False,0.000184,1,
yourthings,mdns,q,PTR,False,0.000188,1,
yourthings,mdns,q,PTR,False,0.000209,,1
yourthings,mdns,q,PTR,False,0.00021,,1
yourthings,mdns,q,PTR,False,0.000211,,1
yourthings,mdns,q,PTR,False,0.000232,1,
yourthings,mdns,q,PTR,False,0.000237,1,
yourthings,mdns,q,PTR,False,0.000255,,1
yourthings,mdns,q,HINFO,False,2.2e-05,5,
yourthings,mdns,q,HINFO,False,2.3e-05,4,
yourthings,mdns,q,HINFO,False,2.4e-05,9,2
yourthings,mdns,q,HINFO,False,2.5e-05,10,7
yourthings,mdns,q,HINFO,False,2.6e-05,2,11
yourthings,mdns,q,HINFO,False,2.7e-05,3,8
yourthings,mdns,q,HINFO,False,2.8e-05,2,7
yourthings,mdns,q,HINFO,False,2.9e-05,3,3
yourthings,mdns,q,ANY,False,4.1e-05,,5
yourthings,mdns,q,ANY,False,4.2e-05,,1
yourthings,mdns,q,ANY,False,4.4e-05,,4
yourthings,mdns,q,ANY,False,4.5e-05,,4
yourthings,mdns,q,ANY,False,4.6e-05,,16
yourthings,mdns,q,ANY,False,4.7e-05,,24
yourthings,mdns,q,ANY,False,4.8e-05,,13
yourthings,mdns,q,ANY,False,4.9e-05,,16
yourthings,mdns,q,ANY,False,5e-05,,19
yourthings,mdns,q,ANY,False,5.1e-05,,6
yourthings,mdns,q,ANY,False,5.9e-05,6,
yourthings,mdns,q,ANY,False,6.2e-05,2,
yourthings,mdns,q,ANY,False,6.3e-05,1,
yourthings,mdns,q,ANY,False,6.4e-05,3,7
yourthings,mdns,q,ANY,False,6.5e-05,5,3
yourthings,mdns,q,ANY,False,6.6e-05,26,2
yourthings,mdns,q,ANY,False,6.7e-05,12,
yourthings,mdns,q,ANY,False,6.8e-05,9,
yourthings,mdns,q,ANY,False,6.9e-05,15,
yourthings,mdns,q,ANY,False,7e-05,5,
yourthings,mdns,q,ANY,False,7.1e-05,7,
yourthings,mdns,q,ANY,False,7.2e-05,6,
yourthings,mdns,q,ANY,False,7.3e-05,6,
yourthings,mdns,q,ANY,False,7.4e-05,5,
yourthings,mdns,q,ANY,False,0.000106,1,
yourthings,mdns,q,ANY,False,0.000107,1,
yourthings,mdns,q,ANY,False,0.000108,7,
yourthings,mdns,q,ANY,False,0.000109,1,
yourthings,mdns,q,ANY,False,0.00011,2,
yourthings,mdns,q,SRV,False,2.4e-05,,7
yourthings,mdns,q,SRV,False,2.5e-05,1,30
yourthings,mdns,q,SRV,False,2.6e-05,25,64
yourthings,mdns,q,SRV,False,2.7e-05,51,195
yourthings,mdns,q,SRV,False,2.8e-05,133,421
yourthings,mdns,q,SRV,False,2.9e-05,291,548
yourthings,mdns,q,SRV,False,3e-05,229,907
yourthings,mdns,q,SRV,False,3.1e-05,79,2236
yourthings,mdns,q,SRV,False,3.2e-05,61,4386
yourthings,mdns,q,SRV,False,3.3e-05,141,7357
yourthings,mdns,q,SRV,False,3.4e-05,226,7161
yourthings,mdns,q,SRV,False,3.5e-05,539,3802
yourthings,mdns,q,SRV,False,3.6e-05,1811,1438
yourthings,mdns,q,SRV,False,3.7e-05,2923,394
yourthings,mdns,q,SRV,False,3.8e-05,3123,80
yourthings,mdns,q,SRV,False,3.9e-05,3381,6
yourthings,mdns,q,SRV,False,4e-05,5597,4
yourthings,mdns,q,SRV,False,4.1e-05,5479,3
yourthings,mdns,q,SRV,False,4.2e-05,3262,1
yourthings,mdns,q,SRV,False,4.3e-05,1261,3
yourthings,mdns,q,SRV,False,4.4e-05,330,
yourthings,mdns,q,SRV,False,4.5e-05,69,
yourthings,mdns,q,SRV,False,4.6e-05,14,2
yourthings,mdns,q,SRV,False,4.7e-05,6,1
yourthings,mdns,q,SRV,False,4.8e-05,1,1
yourthings,mdns,q,SRV,False,4.9e-05,1,6
yourthings,mdns,q,SRV,False,5e-05,3,8
yourthings,mdns,q,SRV,False,5.1e-05,4,
yourthings,mdns,q,SRV,False,5.2e-05,2,
yourthings,mdns,q,SRV,False,5.3e-05,2,
yourthings,mdns,q,SRV,False,5.4e-05,2,2
yourthings,mdns,q,SRV,False,5.5e-05,1,3
yourthings,mdns,q,SRV,False,5.6e-05,1,
yourthings,mdns,q,SRV,False,5.9e-05,1,
yourthings,mdns,q,SRV,False,6.6e-05,1,
yourthings,mdns,q,SRV,False,7.7e-05,4,1
yourthings,mdns,q,SRV,False,7.8e-05,3,
yourthings,mdns,q,SRV,False,7.9e-05,3,
yourthings,mdns,q,SRV,False,8e-05,3,
yourthings,mdns,q,SRV,False,8.2e-05,1,
yourthings,mdns,q,SRV,False,8.5e-05,2,
yourthings,mdns,q,SRV,False,8.6e-05,1,
yourthings,mdns,q,SRV,False,9e-05,1,
yourthings,mdns,q,SRV,False,9.3e-05,1,
yourthings,mdns,q,SRV,False,9.4e-05,,1
yourthings,mdns,q,SRV,False,0.000127,,1
yourthings,mdns,q,SRV,False,0.000128,,1
yourthings,mdns,r,PTR,True,6.8e-05,,2
yourthings,mdns,r,PTR,True,7e-05,,3
yourthings,mdns,r,PTR,True,7.1e-05,,1
yourthings,mdns,r,PTR,True,7.2e-05,,2
yourthings,mdns,r,PTR,True,7.3e-05,,6
yourthings,mdns,r,PTR,True,7.4e-05,,1
yourthings,mdns,r,PTR,True,7.5e-05,,4
yourthings,mdns,r,PTR,True,7.6e-05,,2
yourthings,mdns,r,PTR,True,7.8e-05,,1
yourthings,mdns,r,PTR,True,7.9e-05,,1
yourthings,mdns,r,PTR,True,8e-05,,1
yourthings,mdns,r,PTR,True,0.000152,2,
yourthings,mdns,r,PTR,True,0.000154,1,
yourthings,mdns,r,PTR,True,0.000155,1,
yourthings,mdns,r,PTR,True,0.000156,3,
yourthings,mdns,r,PTR,True,0.000158,2,
yourthings,mdns,r,PTR,True,0.00016,1,
yourthings,mdns,r,PTR,True,0.000161,3,
yourthings,mdns,r,PTR,True,0.000162,2,
yourthings,mdns,r,PTR,True,0.000163,1,
yourthings,mdns,r,PTR,True,0.000164,2,
yourthings,mdns,r,PTR,True,0.000166,2,
yourthings,mdns,r,PTR,True,0.000168,1,
yourthings,mdns,r,PTR,True,0.000173,2,
yourthings,mdns,r,PTR,True,0.000176,1,
yourthings,dns,q,A,False,1.7e-05,2,
yourthings,dns,q,A,False,1.8e-05,20,
yourthings,dns,q,A,False,1.9e-05,169,
yourthings,dns,q,A,False,2e-05,193,
yourthings,dns,q,A,False,2.1e-05,933,14
yourthings,dns,q,A,False,2.2e-05,3979,201
yourthings,dns,q,A,False,2.3e-05,12241,3323
yourthings,dns,q,A,False,2.4e-05,48627,8999
yourthings,dns,q,A,False,2.5e-05,97317,33668
yourthings,dns,q,A,False,2.6e-05,110462,109494
yourthings,dns,q,A,False,2.7e-05,90646,153565
yourthings,dns,q,A,False,2.8e-05,56997,106796
yourthings,dns,q,A,False,2.9e-05,28935,50619
yourthings,dns,q,A,False,3e-05,16318,29276
yourthings,dns,q,A,False,3.1e-05,10537,42878
yourthings,dns,q,A,False,3.2e-05,6001,23955
yourthings,dns,q,A,False,3.3e-05,6788,9697
yourthings,dns,q,A,False,3.4e-05,17437,3272
yourthings,dns,q,A,False,3.5e-05,36786,1010
yourthings,dns,q,A,False,3.6e-05,22408,302
yourthings,dns,q,A,False,3.7e-05,6951,123
yourthings,dns,q,A,False,3.8e-05,2189,64
yourthings,dns,q,A,False,3.9e-05,643,32
yourthings,dns,q,A,False,4e-05,243,15
yourthings,dns,q,A,False,4.1e-05,161,18
yourthings,dns,q,A,False,4.2e-05,119,26
yourthings,dns,q,A,False,4.3e-05,110,11
yourthings,dns,q,A,False,4.4e-05,86,14
yourthings,dns,q,A,False,4.5e-05,40,9
